NEpisode,EpisodeLenght,EpisodeSteps,Accident,TotalNGoal,NGoalNorth,NGoalSouth,TotalNCarGenerated,NCarGeneratedNorth,NCarGeneratedSouth,TotalNCarBeenWaiting,NCarBeenWaitingNorth,NCarBeenWaitingSouth,TotalAVGTimeToPass,AVGTimeToPassNorth,AVGTimeToPassSouth,TotalAVGTimeWaited,AVGTimeWaitedNorth,AVGTimeWaitedSouth
1,59.98,3000,False,15,8,7,19,10,9,11,6,5,10.48,9.54,11.54,3.36,1.52,5.47
